,Unnamed: 0,Unnamed: 0.1,id,tweet,tweet_sentence,len_sentence,username,date,nlikes,tweet_word,len_word,POS,NEG,NEU,target
6040,6040,6040,1.38198e+18,"Muchas gracias a todos los que generosamente me brindaron su apoyo y sus votos. No obstante, mi deber será representar a todos. Va mi respeto a los rivales que no alcanzaron su objetivo. Fue una buena lid. Queda pendiente vencer la izquierda radical enemiga del Perú. 👊🏻🇵🇪",Fue una buena lid.,6,,,,"['Fue', 'una', 'buena', 'lid', '.']",5,0.5349235534667969,0.0071286000311374,0.4579478800296783,POS
6041,6041,6041,1.38198e+18,"Muchas gracias a todos los que generosamente me brindaron su apoyo y sus votos. No obstante, mi deber será representar a todos. Va mi respeto a los rivales que no alcanzaron su objetivo. Fue una buena lid. Queda pendiente vencer la izquierda radical enemiga del Perú. 👊🏻🇵🇪",Queda pendiente vencer la izquierda radical enemiga del Perú.,6,,,,"['Queda', 'pendiente', 'vencer', 'la', 'izquierda', 'radical', 'enemiga', 'del', 'Perú', '.']",10,0.5349235534667969,0.0071286000311374,0.4579478800296783,POS
6042,6042,6042,1.37979e+18,Nuestra caravana de cierre de campaña K3 en San Juan de Lurigancho no solo fue un paseo por avenidas. Llegamos al corazón del pueblo. Muchas gracias SJL. https://t.co/z3KLcVddve,Nuestra caravana de cierre de campaña K3 en San Juan de Lurigancho no solo fue un paseo por avenidas.,4,,,,"['Nuestra', 'caravana', 'de', 'cierre', 'de', 'campaña', 'K3', 'en', 'San', 'Juan', 'de', 'Lurigancho', 'no', 'solo', 'fue', 'un', 'paseo', 'por', 'avenidas', '.']",20,0.9913432598114014,0.0012962478213012,0.0073604849167168,POS
6043,6043,6043,1.37979e+18,Nuestra caravana de cierre de campaña K3 en San Juan de Lurigancho no solo fue un paseo por avenidas. Llegamos al corazón del pueblo. Muchas gracias SJL. https://t.co/z3KLcVddve,Llegamos al corazón del pueblo.,4,,,,"['Llegamos', 'al', 'corazón', 'del', 'pueblo', '.']",6,0.9913432598114014,0.0012962478213012,0.0073604849167168,POS
6044,6044,6044,1.37979e+18,Nuestra caravana de cierre de campaña K3 en San Juan de Lurigancho no solo fue un paseo por avenidas. Llegamos al corazón del pueblo. Muchas gracias SJL. https://t.co/z3KLcVddve,Muchas gracias SJL.,4,,,,"['Muchas', 'gracias', 'SJL', '.']",4,0.9913432598114014,0.0012962478213012,0.0073604849167168,POS
6045,6045,6045,1.39001e+18,"Esta es una buena noticia para el Perú. Hay que felicitar al presidente @FSagasti, al canciller @allanwagnert y al ministro @ougarteu por concretar este importante contrato de vacunas Pfizer. Los peruanos merecemos vacunas de calidad.","Hay que felicitar al presidente@FSagasti, al canciller@allanwagnert y al ministro@ougarteu por concretar este importante contrato de vacunas Pfizer.",3,,,,"['Hay', 'que', 'felicitar', 'al', 'presidente', '@', 'FSagasti', ',', 'al', 'canciller', '@', 'allanwagnert', 'y', 'al', 'ministro', '@', 'ougarteu', 'por', 'concretar', 'este', 'importante', 'contrato', 'de', 'vacunas', 'Pfizer', '.']",26,0.99281644821167,0.0010815669083967,0.0061020189896225,POS
6046,6046,6046,1.39001e+18,"Esta es una buena noticia para el Perú. Hay que felicitar al presidente @FSagasti, al canciller @allanwagnert y al ministro @ougarteu por concretar este importante contrato de vacunas Pfizer. Los peruanos merecemos vacunas de calidad.",Los peruanos merecemos vacunas de calidad.,3,,,,"['Los', 'peruanos', 'merecemos', 'vacunas', 'de', 'calidad', '.']",7,0.99281644821167,0.0010815669083967,0.0061020189896225,POS
6047,6047,6047,1.46451e+18,"Magnífico obsequio de Corea al Perú @emcoreape, con ocasión del bicentenario de nuestra independencia.","Magnífico obsequio de Corea al Perú@emcoreape, con ocasión del bicentenario de nuestra independencia.",1,,,,"['Magnífico', 'obsequio', 'de', 'Corea', 'al', 'Perú', '@', 'emcoreape', ',', 'con', 'ocasión', 'del', 'bicentenario', 'de', 'nuestra', 'independencia', '.']",17,0.9688535332679749,0.0017010322771966,0.0294454265385866,POS
6048,6048,6048,1.48345e+18,"Mi cachorro Renato vuelve a la cancha: esta vez con el Central Valley Fuego FC @fuego_futbol, afiliado al @USLLeagueOne. Este club se fundó hace 5 meses a partir del Fresno Fuego FC, donde Renato jugó antes. https://t.co/40sVaiyD1i","Mi cachorro Renato vuelve a la cancha: esta vez con el Central Valley Fuego FC@fuego_futbol, afiliado al@USLLeagueOne.",3,,,,"['Mi', 'cachorro', 'Renato', 'vuelve', 'a', 'la', 'cancha', ':', 'esta', 'vez', 'con', 'el', 'Central', 'Valley', 'Fuego', 'FC', '@', 'fuego_futbol', ',', 'afiliado', 'al', '@', 'USLLeagueOne', '.']",24,0.6979553699493408,0.0162946544587612,0.2857499718666076,POS
6049,6049,6049,1.48345e+18,"Mi cachorro Renato vuelve a la cancha: esta vez con el Central Valley Fuego FC @fuego_futbol, afiliado al @USLLeagueOne. Este club se fundó hace 5 meses a partir del Fresno Fuego FC, donde Renato jugó antes. https://t.co/40sVaiyD1i","Este club se fundó hace 5 meses a partir del Fresno Fuego FC, donde Renato jugó antes.",3,,,,"['Este', 'club', 'se', 'fundó', 'hace', '5', 'meses', 'a', 'partir', 'del', 'Fresno', 'Fuego', 'FC', ',', 'donde', 'Renato', 'jugó', 'antes', '.']",19,0.6979553699493408,0.0162946544587612,0.2857499718666076,POS
6050,6050,6050,1.54766e+18,"Interesante reunión protocolar con el embajador de México, señor Pablo Monroy Conesa, En 2023 celebraremos 200 años de relaciones diplomáticas; lo haremos con conversatorios en tecnología, ciencia, soberanía sanitaria y alimentaria. https://t.co/LvcQ1LbHk9","Interesante reunión protocolar con el embajador de México, señor Pablo Monroy Conesa, En 2023 celebraremos 200 años de relaciones diplomáticas; lo haremos con conversatorios en tecnología, ciencia, soberanía sanitaria y alimentaria.",2,,,,"['Interesante', 'reunión', 'protocolar', 'con', 'el', 'embajador', 'de', 'México', ',', 'señor', 'Pablo', 'Monroy', 'Conesa', ',', 'En', '2023', 'celebraremos', '200', 'años', 'de', 'relaciones', 'diplomáticas', ';', 'lo', 'haremos', 'con', 'conversatorios', 'en', 'tecnología', ',', 'ciencia', ',', 'soberanía', 'sanitaria', 'y', 'alimentaria', '.']",37,0.8259114027023315,0.0124739576131105,0.1616146713495254,POS
6051,6051,6051,1.30013e+18,Feliz día a todas las enfermeras y enfermeros del Perú y el mundo. Comparto esta pequeña poesía que me inspiran #DiaDelEnfermeroPeruano https://t.co/U6d8pcCBpO,Feliz día a todas las enfermeras y enfermeros del Perú y el mundo.,2,,,,"['Feliz', 'día', 'a', 'todas', 'las', 'enfermeras', 'y', 'enfermeros', 'del', 'Perú', 'y', 'el', 'mundo', '.']",14,0.7370328307151794,0.0029063648544251,0.2600608170032501,POS
6052,6052,6052,1.22961e+18,Presidente @albertofujimori luego de 150 años de guerras tomó histórica decisión de sellar Paz con hermano País de Ecuador firmando tratado de Itamaraty. 25 años años de paz y progreso,Presidente@albertofujimori luego de 150 años de guerras tomó histórica decisión de sellar Paz con hermano País de Ecuador firmando tratado de Itamaraty.,2,,,,"['Presidente', '@', 'albertofujimori', 'luego', 'de', '150', 'años', 'de', 'guerras', 'tomó', 'histórica', 'decisión', 'de', 'sellar', 'Paz', 'con', 'hermano', 'País', 'de', 'Ecuador', 'firmando', 'tratado', 'de', 'Itamaraty', '.']",25,0.6010750532150269,0.012347875162959,0.3865770697593689,POS
6053,6053,6053,1.22961e+18,Presidente @albertofujimori luego de 150 años de guerras tomó histórica decisión de sellar Paz con hermano País de Ecuador firmando tratado de Itamaraty. 25 años años de paz y progreso,25 años años de paz y progreso,2,,,,"['25', 'años', 'años', 'de', 'paz', 'y', 'progreso']",7,0.6010750532150269,0.012347875162959,0.3865770697593689,POS
6054,6054,6054,1.22397e+18,"Felicitaciones al distrito de La Victoria por los 100 años de su fundación, distrito pujante y emprendedor también con muchos problemas que deseamos vayan resolviendo sus autoridades","Felicitaciones al distrito de La Victoria por los 100 años de su fundación, distrito pujante y emprendedor también con muchos problemas que deseamos vayan resolviendo sus autoridades",1,,,,"['Felicitaciones', 'al', 'distrito', 'de', 'La', 'Victoria', 'por', 'los', '100', 'años', 'de', 'su', 'fundación', ',', 'distrito', 'pujante', 'y', 'emprendedor', 'también', 'con', 'muchos', 'problemas', 'que', 'deseamos', 'vayan', 'resolviendo', 'sus', 'autoridades']",28,0.8283814191818237,0.005023696925491,0.1665948927402496,POS
6055,6055,6055,1.26675e+18,@xafu El Jockey Club cumplió todos los protocolos sanitarios rigurosamente y de acuerdo al Decreto 094-2020 está listo para reiniciar carreras sin público como las otras hípicas Sudamericanas y darle a la gente un deporte apasionante. #YoMeQuedoEnCasa,@xafu El Jockey Club cumplió todos los protocolos sanitarios rigurosamente y de acuerdo al Decreto 094-2020 está listo para reiniciar carreras sin público como las otras hípicas Sudamericanas y darle a la gente un deporte apasionante#YoMeQuedoEnCasa,1,,,,"['@', 'xafu', 'El', 'Jockey', 'Club', 'cumplió', 'todos', 'los', 'protocolos', 'sanitarios', 'rigurosamente', 'y', 'de', 'acuerdo', 'al', 'Decreto', '094-2020', 'está', 'listo', 'para', 'reiniciar', 'carreras', 'sin', 'público', 'como', 'las', 'otras', 'hípicas', 'Sudamericanas', 'y', 'darle', 'a', 'la', 'gente', 'un', 'deporte', 'apasionante', '#', 'YoMeQuedoEnCasa']",39,0.92866051197052,0.0019485467346385,0.0693909972906112,POS
6056,6056,6056,1.26674e+18,"Totalmente cierto,#YoMeQuedoEnCasa hay deportes federados tan apasionantes como fútbol y darían entretenimiento a la gente en casa cumpliendo estrictas medidas sanitarias.","Totalmente cierto,#YoMeQuedoEnCasa hay deportes federados tan apasionantes como fútbol y darían entretenimiento a la gente en casa cumpliendo estrictas medidas sanitarias.",1,,,,"['Totalmente', 'cierto', ',', '#', 'YoMeQuedoEnCasa', 'hay', 'deportes', 'federados', 'tan', 'apasionantes', 'como', 'fútbol', 'y', 'darían', 'entretenimiento', 'a', 'la', 'gente', 'en', 'casa', 'cumpliendo', 'estrictas', 'medidas', 'sanitarias', '.']",25,0.8805184960365295,0.0010287963086739,0.1184527575969696,POS
6057,6057,6057,1.26501e+18,Feliz Cumpleaños @KeikoFujimori deseando luego de larga espera pases un lindo día con toda tu familia,Feliz Cumpleaños@KeikoFujimori deseando luego de larga espera pases un lindo día con toda tu familia,1,,,,"['Feliz', 'Cumpleaños', '@', 'KeikoFujimori', 'deseando', 'luego', 'de', 'larga', 'espera', 'pases', 'un', 'lindo', 'día', 'con', 'toda', 'tu', 'familia']",17,0.8961056470870972,0.0019005694193765,0.1019937470555305,POS
6058,6058,6058,1.26291e+18,Feliz cumpleaños querido @KenjiFujimoriH deseo hayas pasado un buen día por supuesto cumpliendo todas las medidas sanitarias en esta difícil Pandemia,Feliz cumpleaños querido@KenjiFujimoriH deseo hayas pasado un buen día por supuesto cumpliendo todas las medidas sanitarias en esta difícil Pandemia,1,,,,"['Feliz', 'cumpleaños', 'querido', '@', 'KenjiFujimoriH', 'deseo', 'hayas', 'pasado', 'un', 'buen', 'día', 'por', 'supuesto', 'cumpliendo', 'todas', 'las', 'medidas', 'sanitarias', 'en', 'esta', 'difícil', 'Pandemia']",22,0.8976879119873047,0.0020493490155786,0.1002627462148666,POS
6059,6059,6059,1.26064e+18,"Por fin se rectifica gobierno, Presidente @MartinVizcarraC anuncia reactivación de comedores populares, estrategia clave en lucha contra la pobreza creada por ex Presidente @albertofujimori","Por fin se rectifica gobierno, Presidente@MartinVizcarraC anuncia reactivación de comedores populares, estrategia clave en lucha contra la pobreza creada por ex Presidente@albertofujimori",1,,,,"['Por', 'fin', 'se', 'rectifica', 'gobierno', ',', 'Presidente', '@', 'MartinVizcarraC', 'anuncia', 'reactivación', 'de', 'comedores', 'populares', ',', 'estrategia', 'clave', 'en', 'lucha', 'contra', 'la', 'pobreza', 'creada', 'por', 'ex', 'Presidente', '@', 'albertofujimori']",28,0.7320506572723389,0.0680774897336959,0.1998717933893203,POS
6060,6060,6060,1.25701e+18,"Nuestro agradecimiento y reconocimiento a todos los Médicos Peruanos por su permanente lucha para controlar Covid19, de ellos 577 se han contagiado, 25 en UCI y lamentablemente 3 fallecidos, ofrendaron sus vidas para salvar otras, dignos émulos de nuestro héroe Daniel A Carrión","Nuestro agradecimiento y reconocimiento a todos los Médicos Peruanos por su permanente lucha para controlar Covid19, de ellos 577 se han contagiado, 25 en UCI y lamentablemente 3 fallecidos, ofrendaron sus vidas para salvar otras, dignos émulos de nuestro héroe Daniel A Carrión",1,,,,"['Nuestro', 'agradecimiento', 'y', 'reconocimiento', 'a', 'todos', 'los', 'Médicos', 'Peruanos', 'por', 'su', 'permanente', 'lucha', 'para', 'controlar', 'Covid19', ',', 'de', 'ellos', '577', 'se', 'han', 'contagiado', ',', '25', 'en', 'UCI', 'y', 'lamentablemente', '3', 'fallecidos', ',', 'ofrendaron', 'sus', 'vidas', 'para', 'salvar', 'otras', ',', 'dignos', 'émulos', 'de', 'nuestro', 'héroe', 'Daniel', 'A', 'Carrión']",47,0.6381643414497375,0.0403642021119594,0.3214713633060455,POS
6061,6061,6061,1.3001e+18,A todas las Enfermeras del Perú no solo felicitarlas por su día sino nuestro eterno agradecimiento por toda la labor desplegada para combatir la Pandemia. Feliz Día!,A todas las Enfermeras del Perú no solo felicitarlas por su día sino nuestro eterno agradecimiento por toda la labor desplegada para combatir la Pandemia.,2,,,,"['A', 'todas', 'las', 'Enfermeras', 'del', 'Perú', 'no', 'solo', 'felicitarlas', 'por', 'su', 'día', 'sino', 'nuestro', 'eterno', 'agradecimiento', 'por', 'toda', 'la', 'labor', 'desplegada', 'para', 'combatir', 'la', 'Pandemia', '.']",26,0.6331372261047363,0.0064766807481646,0.3603861033916473,POS
6062,6062,6062,1.32165e+18,"Su intervención ejerciendo Diplomacia Presidencial terminó con 150 años de conflictos y guerras, se cerró y delimitó frontera y hoy tenemos PAZ . Gracias @albertofujimori !!","Su intervención ejerciendo Diplomacia Presidencial terminó con 150 años de conflictos y guerras, se cerró y delimitó frontera y hoy tenemos PAZ .",3,,,,"['Su', 'intervención', 'ejerciendo', 'Diplomacia', 'Presidencial', 'terminó', 'con', '150', 'años', 'de', 'conflictos', 'y', 'guerras', ',', 'se', 'cerró', 'y', 'delimitó', 'frontera', 'y', 'hoy', 'tenemos', 'PAZ', '.']",24,0.9572515487670898,0.0062747825868427,0.0364736430346965,POS
6063,6063,6063,1.32146e+18,Embajador Eduardo Ponce negociador por Perú de la Paz con Ecuador nos hace reseña histórica de acontecimientos y resalta toda la intensidad del trabajo de ⁦⁦@albertofujimori⁩. https://t.co/NAbataYg7c,Embajador Eduardo Ponce negociador por Perú de la Paz con Ecuador nos hace reseña histórica de acontecimientos y resalta toda la intensidad del trabajo de ⁦⁦@albertofujimori⁩.,2,,,,"['Embajador', 'Eduardo', 'Ponce', 'negociador', 'por', 'Perú', 'de', 'la', 'Paz', 'con', 'Ecuador', 'nos', 'hace', 'reseña', 'histórica', 'de', 'acontecimientos', 'y', 'resalta', 'toda', 'la', 'intensidad', 'del', 'trabajo', 'de', '\u2066\u2066', '@', 'albertofujimori\u2069', '.']",29,0.714491605758667,0.0087425867095589,0.276765763759613,POS
6064,6064,6064,1.3207e+18,"Hoy cumplimos 22 años del tratado de Itamaraty, documento q permitió la demarcación definitiva de la frontera con Ecuador; Gestion de @albertofujimori q nos dió La Paz definitiva!","Hoy cumplimos 22 años del tratado de Itamaraty, documento q permitió la demarcación definitiva de la frontera con Ecuador; Gestion de@albertofujimori q nos dió La Paz definitiva!",1,,,,"['Hoy', 'cumplimos', '22', 'años', 'del', 'tratado', 'de', 'Itamaraty', ',', 'documento', 'q', 'permitió', 'la', 'demarcación', 'definitiva', 'de', 'la', 'frontera', 'con', 'Ecuador', ';', 'Gestion', 'de', '@', 'albertofujimori', 'q', 'nos', 'dió', 'La', 'Paz', 'definitiva', '!']",32,0.5858346223831177,0.0061161620542407,0.4080492556095123,POS
6065,6065,6065,1.31312e+18,"En este día de la Medicina Peruana jamás olvidaremos a Colegas émulos de Carrión, 197 ofrendaron su vida, 73 en UCI luchan por ella y 4,200 infectados por su permanente lucha contra la Pandemia. Eternamente Reconocidos!!","En este día de la Medicina Peruana jamás olvidaremos a Colegas émulos de Carrión, 197 ofrendaron su vida, 73 en UCI luchan por ella y 4,200 infectados por su permanente lucha contra la Pandemia.",3,,,,"['En', 'este', 'día', 'de', 'la', 'Medicina', 'Peruana', 'jamás', 'olvidaremos', 'a', 'Colegas', 'émulos', 'de', 'Carrión', ',', '197', 'ofrendaron', 'su', 'vida', ',', '73', 'en', 'UCI', 'luchan', 'por', 'ella', 'y', '4,200', 'infectados', 'por', 'su', 'permanente', 'lucha', 'contra', 'la', 'Pandemia', '.']",37,0.8482927083969116,0.0157478675246238,0.1359593868255615,POS
6067,6067,6067,1.33241e+18,El Honor es su Divisa!!,El Honor es su Divisa!,2,,,,"['El', 'Honor', 'es', 'su', 'Divisa', '!']",6,0.8790501952171326,0.0013699105475097,0.1195798814296722,POS
6068,6068,6068,1.33852e+18,"La propuesta Política Forzay: “como en las películas” demuestra excelente planeamiento estratégico, políticas sectoriales para un desarrollo del Perú, como en las películas de nuestra escuálida industria cinematográfica. Propuesta fantasiosa encandila a los pre-escolares!!","La propuesta Política Forzay: “como en las películas” demuestra excelente planeamiento estratégico, políticas sectoriales para un desarrollo del Perú, como en las películas de nuestra escuálida industria cinematográfica.",3,,,,"['La', 'propuesta', 'Política', 'Forzay', ':', '“', 'como', 'en', 'las', 'películas', '”', 'demuestra', 'excelente', 'planeamiento', 'estratégico', ',', 'políticas', 'sectoriales', 'para', 'un', 'desarrollo', 'del', 'Perú', ',', 'como', 'en', 'las', 'películas', 'de', 'nuestra', 'escuálida', 'industria', 'cinematográfica', '.']",34,0.8998339176177979,0.0014457592042163,0.0987203121185302,POS
